original	simplification	label
The Iranian team notably made headlines in their opening match against England after refusing to sing the national anthem in solidarity with the Mahsa Amini protests, with some Iranian supporters cheering against their own team or boycotting their team amidst the ongoing protests as they felt the team was representing the government.	The Iranian team notably made headlines in their opening match against England after refusing to sing the national anthem in solidarity with the Mahsa Amini protests, with some Iranian supporters cheering against their own team or boycotting their team amidst the ongoing protests as they felt the team was representing the government.	100.0
The architecture of Winchester College is a diverse set of architectural styles, reflecting the multiple periods of building from the college's foundation in 1382, through additions in the medieval and Early Modern periods, to a major expansion of accommodation in the Victorian era and then further extensions at the turn of the 20th century and more recently.	Winchester College was founded in 1382, and has since gone through different phases of construction, featuring a variety of architectural styles from Medieval, Early Modern, Victorian to 20th century.	86.66666666666667
"On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club."	"On 14 November, an interview of Ronaldo with journalist Piers Morgan was published. Ronaldo said he was ""betrayed"" by ten Hag and other people who wanted him to leave the club. He also said the club ""doubted"" him when he said he couldn't come to pre-season training due to his daughter's illness. He was unhappy because ten Hag did not show him respect."	88.0
Like previous assessment reports, it consists of four reports, three of them from its working groups.	It consists of four reports. three of them are from its working groups.	96.53333333333333
Civil unrest in northern Italy spawns the medieval musical form of Geisslerlieder, penitential songs sung by wandering bands of Flagellants.	Civil unrest in northern Italy spawns the medieval musical form of Geisslerlieder, penitential songs sung by wandering bands of Flagellants.	100.0
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.	He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.	100.0
The tarantula, the trickster character, spun a black cord and, attaching it to the ball, crawled away fast to the east, pulling on the cord with all his strength.	The tarantula, the trickster character, spun a black cord and, attaching it to the ball, crawled away fast to the east, pulling on the cord with all his strength.	100.0
Before 1980, a section of the Commonwealth Railways Central Australian line passed along the western side of the Simpson Desert.	Before 1980, a section of the Commonwealth Railways Central Australian line passed along the western side of the Simpson Desert.	100.0
It is now the site of Meher Baba's samadhi (tomb-shrine) as well as facilities and accommodations for pilgrims.	It is now the site of Meher Baba's samadhi (tomb-shrine) as well as places where people live.	76.8
The Amazon Basin is the part of South America drained by the Amazon River and its Tributaries.	The collective term for all types of ammunition is munitions.	0.0
The sentence included a fine of $400, or $100 for each count of fraud, and a three-year supervised release after the prison term.	While on vacation in London, Fraser attended his first professional theatrical performance at the West End.	0.0
The plant is considered a living fossil.	The plant is thought to be a living	63.294117647058826
"Instead, the crew fashioned a trailer with a cantilevered arm attached to the ""hovercraft"" and shot the scene while riding up Templin Highway north of Santa Clarita."	"Instead, the crew fashioned a trailer with a cantilevered arm attached to the ""hovercraft"" and shot the scene while riding up Templin Highway north of Santa Clarita."	100.0
West Berlin had its own postal administration, separate from West Germany's, which issued its own postage stamps until 1990.	West Berlin had its own postal administration, separate from West Germany's, which gave out its own postage stamps until 1990.	94.13333333
Addiscombe is a suburb in the London borough of Croydon, England.	Addiscombe is a suburb in the London borough of Croydon, England.	55.86666666666667
Fives is a British sport believed to derive from the same origins as many Racquet sports.	Fives is a British sport thought to come from the same source as many Racquet sports.	97.2
The film stars Julie Ledru as Julia, a young woman living in social housing who has a poor relationship with her mother; passionate about the sport of motocross, she tries to gain the opportunity to participate in the sport by posing as a buyer on shopping websites so that she can take bikes out for test rides.	Editors have so far released two platinum studio albums, selling over 2 million copies between them worldwide.	0.0
